ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
89	90	1	1	0	108	270	-90.5434 38.733518000000004,-90.543083 38.73357,-90.542997 38.733613,-90.542924 38.733678999999995,-90.542875 38.733793,-90.542848 38.733933,-90.542816 38.73425,-90.542757 38.735211
97	98	1	1	0	72	180	-90.54993 38.737646,-90.551403 38.73765
142	143	1	1	0	36	90	-90.543974 38.736411000000004,-90.544039 38.735472
26	10	0	1	0	216	540	-90.558286 38.727011000000005,-90.554539 38.727008999999995
192	151	1	1	0	54	135	-90.543944 38.742622999999995,-90.543981 38.744381000000004
153	70	1	1	0	90	225	-90.553296 38.744907,-90.552455 38.744751,-90.551961 38.744699,-90.551335 38.744673,-90.548459 38.744709
153	152	1	1	0	72	180	-90.553296 38.744907,-90.553496 38.744944000000004,-90.553846 38.745013,-90.554203 38.745052,-90.554505 38.745046,-90.554755 38.745018,-90.555051 38.744946999999996
261	202	1	1	0	18	45	-90.541757 38.72784,-90.542652 38.727841
162	161	0	1	0	54	135	-90.549152 38.724377000000004,-90.549483 38.724374,-90.549795 38.724368999999996,-90.55034 38.724356,-90.550809 38.724343000000005,-90.551384 38.724312
112	1	1	1	0	18	45	-90.554281 38.737573,-90.554293 38.737518,-90.554291 38.737386
150	84	1	1	0	108	270	-90.560856 38.742384,-90.560735 38.742166,-90.560654 38.741997,-90.560597 38.741807,-90.560564 38.7416,-90.560556 38.741421,-90.560528 38.739401
150	4	1	1	0	18	45	-90.560856 38.742384,-90.560339 38.742596
101	129	0	1	0	288	720	-90.561485 38.732498,-90.561569 38.737594
101	130	0	1	0	18	45	-90.561485 38.732498,-90.562991 38.732442
70	153	1	1	0	108	270	-90.548459 38.744709,-90.551335 38.744673,-90.551961 38.744699,-90.552455 38.744751,-90.553296 38.744907
70	85	1	1	0	54	135	-90.548459 38.744709,-90.546973 38.744698,-90.544243 38.744730000000004
18	13	0	1	0	18	45	-90.561057 38.723558,-90.561286 38.723469
14	280	0	1	0	36	90	-90.561356 38.723443,-90.56154 38.723372,-90.561855 38.723253
136	130	0	1	0	54	135	-90.56445 38.73243,-90.562991 38.732442
136	2	0	1	0	234	585	-90.56445 38.73243,-90.564464 38.7337,-90.564485 38.735029999999995,-90.564507 38.736725
57	56	1	1	0	36	90	-90.548497 38.746384,-90.548536 38.746554,-90.548576 38.746657,-90.548634 38.746755,-90.548952 38.747113999999996,-90.549145 38.747372,-90.549193 38.747465,-90.549272 38.747712,-90.549299 38.747847,-90.549338 38.748551,-90.549349 38.749128999999996
32	68	1	1	0	18	45	-90.564356 38.746119,-90.564281 38.746264,-90.564137 38.746644,-90.56409 38.746836,-90.564065 38.74698,-90.564043 38.74722,-90.564053 38.747532
119	113	0	1	0	324	810	-90.559908 38.725473,-90.559992 38.731232
119	135	0	1	0	90	225	-90.559908 38.725473,-90.558537 38.725667
255	109	0	1	0	90	225	-90.549843 38.730244,-90.549827 38.728831
66	248	1	1	0	198	495	-90.564145 38.748385999999996,-90.564348 38.74965,-90.564366 38.749846000000005,-90.564371 38.750049000000004,-90.564363 38.750406,-90.564307 38.750896999999995,-90.564205 38.751301999999995,-90.564053 38.751796999999996,-90.563887 38.752233000000004,-90.563771 38.752933999999996,-90.563757 38.753035,-90.56373 38.753282999999996,-90.56372 38.753429,-90.563717 38.753550000000004
149	146	1	1	0	54	135	-90.554373 38.741848000000005,-90.554395 38.739473000000004
149	147	1	1	0	54	135	-90.554373 38.741848000000005,-90.553448 38.74183,-90.552964 38.741834,-90.55259 38.741865000000004
149	148	1	1	0	54	135	-90.554373 38.741848000000005,-90.554497 38.741851,-90.555126 38.741915,-90.555718 38.742023,-90.556272 38.742199
116	115	0	1	0	18	45	-90.564391 38.731217,-90.562912 38.731222
44	50	0	1	0	144	360	-90.558548 38.73119,-90.558503 38.728239
44	113	0	1	0	54	135	-90.558548 38.73119,-90.559992 38.731232
7	135	0	1	0	72	180	-90.558545 38.726867,-90.558537 38.725667
185	253	1	1	0	18	45	-90.542787 38.726386000000005,-90.542779 38.725211
122	121	0	1	0	126	315	-90.558647 38.734967999999995,-90.558612 38.732606000000004,-90.558612 38.732554,-90.558637 38.732515
122	140	0	1	0	18	45	-90.558647 38.734967999999995,-90.557203 38.734976
115	250	0	1	0	18	45	-90.562912 38.731222,-90.562214 38.731224
115	116	0	1	0	72	180	-90.562912 38.731222,-90.564391 38.731217
115	277	0	1	0	216	540	-90.562912 38.731222,-90.562866 38.726751
159	155	0	1	0	36	90	-90.554223 38.724225000000004,-90.555331 38.724216
159	33	0	1	0	18	45	-90.554223 38.724225000000004,-90.554243 38.724841,-90.554252 38.725759
118	35	0	1	0	18	45	-90.561377 38.725041000000004,-90.562852 38.724438
118	191	0	1	0	54	135	-90.561377 38.725041000000004,-90.561399 38.726719
9	19	1	1	0	126	315	-90.54419 38.741952,-90.548934 38.741907
123	124	0	1	0	198	495	-90.555685 38.732448000000005,-90.555754 38.734974
11	12	0	1	0	36	90	-90.564736 38.722172,-90.56512 38.722029,-90.565884 38.721738
249	178	0	1	0	18	45	-90.566596 38.734086000000005,-90.567484 38.734074
172	174	0	1	0	18	45	-90.567467 38.726231999999996,-90.567458 38.726355999999996,-90.567405 38.726828999999995,-90.567385 38.727706999999995
285	265	0	1	0	18	45	-90.562836 38.723805999999996,-90.56282 38.723661,-90.562807 38.723565,-90.562778 38.723465000000004,-90.562769 38.72344
129	101	0	1	0	324	810	-90.561569 38.737594,-90.561485 38.732498
129	132	0	1	0	90	225	-90.561569 38.737594,-90.56305 38.737545
108	46	0	1	0	72	180	-90.554279 38.727008999999995,-90.554269 38.728255000000004
99	6	1	1	0	414	1035	-90.551278 38.728826,-90.5514 38.737404999999995
99	109	0	1	0	72	180	-90.551278 38.728826,-90.549827 38.728831
49	23	0	1	0	18	45	-90.557039 38.728246,-90.558243 38.72824
49	45	0	1	0	144	360	-90.557039 38.728246,-90.557116 38.731198
49	48	0	1	0	90	225	-90.557039 38.728246,-90.55561 38.728256
227	176	0	1	0	18	45	-90.567367 38.73003,-90.567358 38.731134999999995
128	129	0	1	0	72	180	-90.560113 38.737624,-90.561569 38.737594
128	189	0	1	0	180	450	-90.560113 38.737624,-90.560028 38.732966000000005
151	85	1	1	0	36	90	-90.543981 38.744381000000004,-90.543979 38.744667,-90.543984 38.744693999999996,-90.543999 38.744713000000004,-90.54402 38.744730000000004,-90.544049 38.744734,-90.544243 38.744730000000004
151	192	1	1	0	18	45	-90.543981 38.744381000000004,-90.543944 38.742622999999995
84	150	1	1	0	72	180	-90.560528 38.739401,-90.560556 38.741421,-90.560564 38.7416,-90.560597 38.741807,-90.560654 38.741997,-90.560735 38.742166,-90.560856 38.742384
84	107	0	1	0	18	45	-90.560528 38.739401,-90.567302 38.739455
19	9	1	1	0	108	270	-90.548934 38.741907,-90.54419 38.741952
77	76	1	1	0	36	90	-90.540513 38.737749,-90.540324 38.737802,-90.540093 38.737835000000004,-90.539772 38.737854999999996,-90.539405 38.737854999999996,-90.539126 38.737835000000004,-90.538924 38.737802,-90.538721 38.737753,-90.538565 38.737684,-90.538429 38.737598,-90.538355 38.737538
278	172	0	1	0	36	90	-90.567792 38.723871,-90.567736 38.724074,-90.567688 38.724243,-90.567638 38.724441999999996,-90.567574 38.724743000000004,-90.56754 38.724995,-90.567516 38.725243,-90.567494 38.725601,-90.567477 38.725961999999996,-90.567467 38.726231999999996
140	124	0	1	0	18	45	-90.557203 38.734976,-90.555754 38.734974
140	145	0	1	0	144	360	-90.557203 38.734976,-90.557254 38.737638000000004
73	134	0	1	0	54	135	-90.563835 38.725370999999996,-90.562852 38.72538
152	153	1	1	0	54	135	-90.555051 38.744946999999996,-90.554755 38.745018,-90.554505 38.745046,-90.554203 38.745052,-90.553846 38.745013,-90.553496 38.744944000000004,-90.553296 38.744907
246	145	1	1	0	18	45	-90.557004 38.737635999999995,-90.557254 38.737638000000004
144	2	0	1	0	36	90	-90.564517 38.737539999999996,-90.564507 38.736725
127	136	0	1	0	90	225	-90.565893 38.732477,-90.565872 38.732453,-90.565844 38.732438,-90.565821 38.73243,-90.565767 38.732421,-90.56445 38.73243
86	96	1	1	0	162	405	-90.548432 38.735257000000004,-90.548507 38.737558,-90.548511 38.737587000000005,-90.548521 38.737611
86	111	1	1	0	396	990	-90.548432 38.735257000000004,-90.548361 38.728886,-90.548374 38.728854,-90.548395 38.728842
277	115	0	1	0	216	540	-90.562866 38.726751,-90.562912 38.731222
45	49	0	1	0	126	315	-90.557116 38.731198,-90.557039 38.728246
256	105	0	1	0	18	45	-90.565756 38.726014,-90.565753 38.725806
256	117	0	1	0	252	630	-90.565756 38.726014,-90.565833 38.731213
64	63	1	1	0	54	135	-90.561108 38.747676999999996,-90.561059 38.747717,-90.561049 38.747779,-90.561083 38.749359,-90.561076 38.749376999999996
64	68	1	1	0	18	45	-90.561108 38.747676999999996,-90.561807 38.747473,-90.562103 38.747408,-90.562334 38.747391,-90.562641 38.747399,-90.562773 38.747417999999996,-90.563269 38.74756,-90.563412 38.747578000000004,-90.563621 38.747577,-90.564053 38.747532
165	164	0	1	0	18	45	-90.54516 38.724424,-90.545693 38.724422000000004,-90.546143 38.724413999999996,-90.546569 38.724413999999996,-90.547382 38.724402999999995
177	178	0	1	0	54	135	-90.567467 38.732507,-90.567484 38.734074
68	64	1	1	0	72	180	-90.564053 38.747532,-90.563621 38.747577,-90.563412 38.747578000000004,-90.563269 38.74756,-90.562773 38.747417999999996,-90.562641 38.747399,-90.562334 38.747391,-90.562103 38.747408,-90.561807 38.747473,-90.561108 38.747676999999996
68	66	1	1	0	36	90	-90.564053 38.747532,-90.564145 38.748385999999996
98	100	1	1	0	54	135	-90.551403 38.73765,-90.552868 38.737607
276	160	0	1	0	36	90	-90.552671 38.724265,-90.552756 38.724261,-90.55328 38.724241,-90.553651 38.724229
95	150	1	1	0	18	45	-90.562471 38.743685,-90.562204 38.743586,-90.561938 38.743460999999996,-90.561697 38.743325,-90.561503 38.743188,-90.561341 38.743048,-90.561197 38.742908,-90.561076 38.742748,-90.560968 38.742575,-90.560856 38.742384
2	144	0	1	0	54	135	-90.564507 38.736725,-90.564517 38.737539999999996
2	136	0	1	0	216	540	-90.564507 38.736725,-90.564485 38.735029999999995,-90.564464 38.7337,-90.56445 38.73243
282	260	1	1	0	18	45	-90.542937 38.727841,-90.542891 38.726393
161	276	0	1	0	18	45	-90.551384 38.724312,-90.551994 38.724293,-90.552328 38.724282,-90.552671 38.724265
214	27	0	1	0	90	225	-90.563562 38.724203,-90.565091 38.723696000000004,-90.565168 38.723691,-90.565268 38.723691,-90.565351 38.723714
191	118	0	1	0	18	45	-90.561399 38.726719,-90.561377 38.725041000000004
191	114	0	1	0	252	630	-90.561399 38.726719,-90.56146 38.731227000000004
37	90	1	1	0	90	225	-90.543981 38.737643,-90.54367 38.737663,-90.543504 38.737646999999996,-90.543288 38.737617,-90.5431 38.737570000000005,-90.542938 38.737454,-90.54283 38.737321,-90.542742 38.737115,-90.542692 38.736975,-90.542704 38.736275,-90.542757 38.735211
176	177	0	1	0	36	90	-90.567358 38.731134999999995,-90.567467 38.732507
58	183	1	1	0	36	90	-90.562734 38.754090000000005,-90.563662 38.754112
169	173	0	1	0	18	45	-90.567455 38.721136,-90.56762 38.721079,-90.567863 38.721007,-90.568213 38.720931
105	3	0	1	0	198	495	-90.565753 38.725806,-90.565498 38.725811,-90.565296 38.725858,-90.56513 38.725965,-90.564994 38.726119,-90.564389 38.727246,-90.564353 38.727359,-90.564329 38.727486999999996,-90.56435 38.727614,-90.564359 38.728403
105	104	0	1	0	72	180	-90.565753 38.725806,-90.565723 38.724157000000005,-90.565688 38.723993,-90.565628 38.723875,-90.565566 38.72383
114	191	0	1	0	216	540	-90.56146 38.731227000000004,-90.561399 38.726719
114	250	0	1	0	36	90	-90.56146 38.731227000000004,-90.562214 38.731224
160	159	0	1	0	18	45	-90.553651 38.724229,-90.554223 38.724225000000004
135	7	0	1	0	18	45	-90.558537 38.725667,-90.558545 38.726867
135	33	0	1	0	162	405	-90.558537 38.725667,-90.557837 38.725718,-90.557697 38.725725,-90.554252 38.725759
133	95	1	1	0	54	135	-90.565706 38.744072,-90.565303 38.743901,-90.565129 38.743865,-90.564954 38.743847,-90.564642 38.743841,-90.563952 38.743857,-90.563294 38.743851,-90.562994 38.74382,-90.56279 38.743777,-90.562471 38.743685
53	54	1	1	0	90	225	-90.551576 38.752418,-90.549765 38.752474,-90.549599 38.752466,-90.549513 38.752447000000004,-90.549436 38.752419,-90.549372 38.752385000000004,-90.549321 38.752339,-90.549284 38.752291,-90.549264 38.752246,-90.549233 38.752114,-90.549236 38.752032,-90.549361 38.751438,-90.549389 38.751237,-90.549401 38.751059,-90.549401 38.750817999999995,-90.549371 38.749853
196	154	0	1	0	18	45	-90.556167 38.724222,-90.556411 38.724224
39	40	1	1	0	18	45	-90.54393 38.741954,-90.543866 38.739580000000004
48	43	0	1	0	144	360	-90.55561 38.728256,-90.555653 38.731119,-90.555662 38.731156999999996,-90.555692 38.731198
48	46	0	1	0	54	135	-90.55561 38.728256,-90.554269 38.728255000000004
189	120	0	1	0	36	90	-90.560028 38.732966000000005,-90.560019 38.732490999999996
189	128	0	1	0	252	630	-90.560028 38.732966000000005,-90.560113 38.737624
120	189	0	1	0	36	90	-90.560019 38.732490999999996,-90.560028 38.732966000000005
120	121	0	1	0	108	270	-90.560019 38.732490999999996,-90.558708 38.732483,-90.558647 38.732490999999996,-90.558637 38.732515
56	57	1	1	0	36	90	-90.549349 38.749128999999996,-90.549338 38.748551,-90.549299 38.747847,-90.549272 38.747712,-90.549193 38.747465,-90.549145 38.747372,-90.548952 38.747113999999996,-90.548634 38.746755,-90.548576 38.746657,-90.548536 38.746554,-90.548497 38.746384
23	49	0	1	0	72	180	-90.558243 38.72824,-90.557039 38.728246
204	227	0	1	0	36	90	-90.56738 38.728322,-90.567367 38.73003
109	111	0	1	0	72	180	-90.549827 38.728831,-90.548452 38.728829000000005,-90.548422 38.728829000000005,-90.548395 38.728842
109	255	0	1	0	90	225	-90.549827 38.728831,-90.549843 38.730244
51	76	1	1	0	72	180	-90.538253 38.735146,-90.538258 38.735316999999995,-90.538225 38.735448000000005,-90.538203 38.73558,-90.538181 38.735721999999996,-90.538181 38.735873,-90.538192 38.736004,-90.538203 38.736146000000005,-90.538225 38.736278,-90.538236 38.7364,-90.538247 38.736523,-90.538214 38.737162999999995,-90.538225 38.737286,-90.538247 38.737370999999996,-90.538301 38.737465,-90.538355 38.737538
51	279	1	1	0	54	135	-90.538253 38.735146,-90.538258 38.734963,-90.538249 38.734824,-90.538239 38.734635,-90.538247 38.734494,-90.538273 38.734383,-90.538297 38.734207999999995,-90.538304 38.734043,-90.538297 38.733941,-90.538285 38.733846,-90.53828 38.733734,-90.538269 38.733610999999996,-90.538232 38.733049,-90.538208 38.732935,-90.538184 38.732866,-90.538119 38.732782
51	52	1	1	0	18	45	-90.538253 38.735146,-90.53947 38.735145
130	101	0	1	0	72	180	-90.562991 38.732442,-90.561485 38.732498
130	136	0	1	0	18	45	-90.562991 38.732442,-90.56445 38.73243
40	39	1	1	0	54	135	-90.543866 38.739580000000004,-90.54393 38.741954
125	124	1	1	0	162	405	-90.555792 38.737610000000004,-90.555781 38.737595,-90.555775 38.737565000000004,-90.555754 38.734974
125	246	1	1	0	108	270	-90.555792 38.737610000000004,-90.555809 38.737618999999995,-90.555843 38.737627,-90.557004 38.737635999999995
117	176	0	1	0	18	45	-90.565833 38.731213,-90.567358 38.731134999999995
117	256	0	1	0	270	675	-90.565833 38.731213,-90.565756 38.726014
134	35	0	1	0	18	45	-90.562852 38.72538,-90.562852 38.724438
134	73	0	1	0	54	135	-90.562852 38.72538,-90.563835 38.725370999999996
155	196	0	1	0	18	45	-90.555331 38.724216,-90.556167 38.724222
154	166	0	1	0	90	225	-90.556411 38.724224,-90.557331 38.724216,-90.557761 38.724203,-90.558159 38.724185
166	15	0	1	0	36	90	-90.558159 38.724185,-90.558553 38.724149,-90.558849 38.724112000000005,-90.559212 38.724058
85	70	1	1	0	108	270	-90.544243 38.744730000000004,-90.546973 38.744698,-90.548459 38.744709
124	123	0	1	0	72	180	-90.555754 38.734974,-90.555685 38.732448000000005
124	125	1	1	0	180	450	-90.555754 38.734974,-90.555775 38.737565000000004,-90.555781 38.737595,-90.555792 38.737610000000004
10	26	0	1	0	180	450	-90.554539 38.727008999999995,-90.558286 38.727011000000005
206	119	0	1	0	54	135	-90.561024 38.725145,-90.559908 38.725473
253	185	1	1	0	18	45	-90.542779 38.725211,-90.542787 38.726386000000005
145	131	0	1	0	72	180	-90.557254 38.737638000000004,-90.558698 38.737631
145	140	0	1	0	162	405	-90.557254 38.737638000000004,-90.557203 38.734976
15	233	0	1	0	90	225	-90.559212 38.724058,-90.559222 38.724057,-90.55959 38.723986,-90.559795 38.723940999999996,-90.559999 38.723889,-90.560195 38.723837,-90.560304 38.723803000000004,-90.560802 38.723649,-90.560881 38.723622,-90.560972 38.72359
131	128	0	1	0	90	225	-90.558698 38.737631,-90.560113 38.737624
3	105	0	1	0	108	270	-90.564359 38.728403,-90.56435 38.727614,-90.564329 38.727486999999996,-90.564353 38.727359,-90.564389 38.727246,-90.564994 38.726119,-90.56513 38.725965,-90.565296 38.725858,-90.565498 38.725811,-90.565753 38.725806
107	84	0	1	0	198	495	-90.567302 38.739455,-90.560528 38.739401
107	193	0	1	0	36	90	-90.567302 38.739455,-90.567243 38.739821,-90.56712 38.740426,-90.567046 38.740715,-90.566924 38.74116,-90.566733 38.741742,-90.566718 38.741785
91	78	1	1	0	18	45	-90.540684 38.735181999999995,-90.540772 38.735916,-90.540786 38.735952999999995
91	52	1	1	0	18	45	-90.540684 38.735181999999995,-90.53947 38.735145
22	110	0	1	0	72	180	-90.554009 38.728761,-90.552718 38.728811
147	149	1	1	0	54	135	-90.55259 38.741865000000004,-90.552964 38.741834,-90.553448 38.74183,-90.554373 38.741848000000005
146	149	1	1	0	18	45	-90.554395 38.739473000000004,-90.554373 38.741848000000005
90	37	1	1	0	126	315	-90.542757 38.735211,-90.542704 38.736275,-90.542692 38.736975,-90.542742 38.737115,-90.54283 38.737321,-90.542938 38.737454,-90.5431 38.737570000000005,-90.543288 38.737617,-90.543504 38.737646999999996,-90.54367 38.737663,-90.543981 38.737643
90	89	1	1	0	54	135	-90.542757 38.735211,-90.542816 38.73425,-90.542848 38.733933,-90.542875 38.733793,-90.542924 38.733678999999995,-90.542997 38.733613,-90.543083 38.73357,-90.5434 38.733518000000004
111	86	1	1	0	432	1080	-90.548395 38.728842,-90.548374 38.728854,-90.548361 38.728886,-90.548432 38.735257000000004
1	47	0	1	0	450	1125	-90.554291 38.737386,-90.554181 38.730109999999996,-90.554173 38.729758000000004,-90.554213 38.729365,-90.554245 38.729075,-90.554269 38.728751
78	91	1	1	0	18	45	-90.540786 38.735952999999995,-90.540772 38.735916,-90.540684 38.735181999999995
47	1	0	1	0	540	1350	-90.554269 38.728751,-90.554245 38.729075,-90.554213 38.729365,-90.554173 38.729758000000004,-90.554181 38.730109999999996,-90.554291 38.737386
47	22	0	1	0	18	45	-90.554269 38.728751,-90.554009 38.728761
132	129	0	1	0	18	45	-90.56305 38.737545,-90.561569 38.737594
113	119	0	1	0	324	810	-90.559992 38.731232,-90.559908 38.725473
280	167	-1	0	0	0	0	-90.561855 38.723253,-90.561979 38.723207
280	14	-1	0	0	0	0	-90.561855 38.723253,-90.56154 38.723372,-90.561356 38.723443
264	16	-1	0	0	0	0	-90.544559 38.724416000000005,-90.543661 38.724402999999995
141	90	-1	0	0	0	0	-90.541772 38.735177,-90.542139 38.735177,-90.542506 38.735192999999995,-90.542757 38.735211
143	81	-1	0	0	0	0	-90.544039 38.735472,-90.544273 38.735519,-90.544525 38.735568,-90.544811 38.735605,-90.545155 38.735612
143	90	-1	0	0	0	0	-90.544039 38.735472,-90.543121 38.735256,-90.542879 38.735222,-90.542757 38.735211
35	214	-1	0	0	0	0	-90.562852 38.724438,-90.563562 38.724203
35	220	-1	0	0	0	0	-90.562852 38.724438,-90.562855 38.724213,-90.562847 38.723928
121	120	-1	0	0	0	0	-90.558637 38.732515,-90.558647 38.732490999999996,-90.558708 38.732483,-90.560019 38.732490999999996
248	66	-1	0	0	0	0	-90.563717 38.753550000000004,-90.56372 38.753429,-90.56373 38.753282999999996,-90.563757 38.753035,-90.563771 38.752933999999996,-90.563887 38.752233000000004,-90.564053 38.751796999999996,-90.564205 38.751301999999995,-90.564307 38.750896999999995,-90.564363 38.750406,-90.564371 38.750049000000004,-90.564366 38.749846000000005,-90.564348 38.74965,-90.564145 38.748385999999996
248	183	-1	0	0	0	0	-90.563717 38.753550000000004,-90.563662 38.753626,-90.563662 38.753858,-90.563662 38.754112
52	51	-1	0	0	0	0	-90.53947 38.735145,-90.538253 38.735146
100	98	-1	0	0	0	0	-90.552868 38.737607,-90.551403 38.73765
12	11	-1	0	0	0	0	-90.565884 38.721738,-90.56512 38.722029,-90.564736 38.722172
12	267	-1	0	0	0	0	-90.565884 38.721738,-90.566197 38.721619000000004
6	98	-1	0	0	0	0	-90.5514 38.737404999999995,-90.551403 38.73765
167	280	-1	0	0	0	0	-90.561979 38.723207,-90.561855 38.723253
110	22	-1	0	0	0	0	-90.552718 38.728811,-90.554009 38.728761
163	162	-1	0	0	0	0	-90.547582 38.724404,-90.548197 38.724396,-90.548872 38.724388000000005,-90.549152 38.724377000000004
33	159	-1	0	0	0	0	-90.554252 38.725759,-90.554243 38.724841,-90.554223 38.724225000000004
59	30	-1	0	0	0	0	-90.565722 38.754808,-90.565569 38.754841,-90.565438 38.754858999999996,-90.565171 38.754863,-90.564925 38.754828,-90.564417 38.754695,-90.564248 38.754669,-90.564133 38.75466
