Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(NHO)	VA(ATD)	VA(CCI)	VA(DMT)	VA(ROI)	VA(AOI)	Optimal
MCARPTIF-TP	GPM	17600	24000	3	35094.2	29739.2	25.494	0.706	0.0512013	338.141	1	23353	0.0420561	0.390549	1
Load No	Sequence No	From Node ID	To Node ID	IsEdge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	42	256	142	0	1	360	900	0.0	68.1	168.1	1	0	Straight	0	3012.5	3180.6	LINESTRING(-95.503520 30.212056,-95.503430 30.212058,-95.503381 30.212067,-95.503316 30.212092,-95.503232 30.212151,-95.502996 30.212328,-95.502977 30.212382,-95.502980 30.212403,-95.503043 30.212524,-95.503360 30.213065)
0	43	142	252	0	1	162	405	0.0	11.7	56.7	1	0	Straight	0	3180.6	3237.3	LINESTRING(-95.503360 30.213065,-95.503637 30.213492,-95.503671 30.213522,-95.503757 30.213564)
0	44	252	253	0	1	324	810	0.0	24.3	114.3	1	0	Straight	0	3237.3	3351.6	LINESTRING(-95.503757 30.213564,-95.503801 30.213575,-95.503900 30.213574,-95.505052 30.213240,-95.505159 30.213184,-95.505204 30.213141,-95.505229 30.213095)
0	45	253	258	0	0	0	0	0.0	14.6	0.0	0	0	Right	5	3356.6	3371.2	LINESTRING(-95.505229 30.213095,-95.505456 30.213175,-95.505591 30.213195,-95.505713 30.213189,-95.505951 30.213117)
0	46	258	259	0	0	0	0	0.0	6.1	0.0	0	0	Right	5	3376.2	3382.3	LINESTRING(-95.505951 30.213117,-95.506210 30.213713)
0	47	259	251	0	1	36	90	0.0	12.8	22.8	1	0	Right	5	3387.3	3410.1	LINESTRING(-95.506210 30.213713,-95.505621 30.213896)
0	48	251	250	1	1	360	900	0.0	35.3	135.3	0	0	Straight	0	3410.1	3445.4	LINESTRING(-95.505621 30.213896,-95.504597 30.214188,-95.504491 30.214229,-95.504405 30.214290,-95.504358 30.214354,-95.504348 30.214381)
0	49	250	249	0	1	252	630	0.0	21.9	91.9	1	0	Straight	0	3445.4	3537.3	LINESTRING(-95.504348 30.214381,-95.504332 30.214482,-95.504336 30.214543,-95.504395 30.214695,-95.504478 30.214844,-95.504565 30.214931,-95.504715 30.214994,-95.504856 30.214993,-95.504927 30.214978)
0	50	249	251	1	1	414	1035	0.0	61.3	176.3	1	0	Straight	0	3537.3	3713.6	LINESTRING(-95.504927 30.214978,-95.505444 30.214822,-95.505555 30.214768,-95.505607 30.214732,-95.505663 30.214658,-95.505727 30.214558,-95.505759 30.214489,-95.505779 30.214410,-95.505771 30.214325,-95.505683 30.214052,-95.505621 30.213896)
0	51	251	249	1	1	414	1035	0.0	61.3	176.3	0	0	U	125	3838.6	3899.9	LINESTRING(-95.505621 30.213896,-95.505683 30.214052,-95.505771 30.214325,-95.505779 30.214410,-95.505759 30.214489,-95.505727 30.214558,-95.505663 30.214658,-95.505607 30.214732,-95.505555 30.214768,-95.505444 30.214822,-95.504927 30.214978)
