Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(CCI)	VA(NHO)	VA(ATD)	VA(DMT)	VA(AOI)	VA(ROI)	Optimal
MCARPTIF-TP	Full MILP	35200	48000	2	28221.6	23596.6	7200.57	0	1.61905	0.426007	486.591	26768.8	0.835045	2.29564	0
Load No	Sequence No	Starting Node	Ending Node	Is Edge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	97	145	82	0	0	0	0	0.0	16.0	0.0	0	0	Straight	0	3842.7	3858.7	-90.521991 38.679279,-90.521872 38.67928,-90.521537 38.679247000000004,-90.520843 38.679176999999996,-90.520656 38.679157000000004,-90.520514 38.679165,-90.520314 38.679218,-90.520216 38.679255999999995
0	98	82	306	0	0	0	0	0.0	3.9	0.0	0	0	Right	5	3863.7	3867.6	-90.520216 38.679255999999995,-90.520033 38.679062
0	99	306	81	0	0	0	0	0.0	3.4	0.0	0	0	Straight	0	3867.6	3871.0	-90.520033 38.679062,-90.519925 38.678960000000004,-90.519796 38.678934
0	100	81	80	0	0	0	0	0.0	0.9	0.0	0	0	Straight	0	3871.0	3871.9	-90.519796 38.678934,-90.519745 38.678878
0	101	80	31	0	0	0	0	0.0	5.0	0.0	0	0	Right	5	3876.9	3881.9	-90.519745 38.678878,-90.519962 38.678754999999995
0	102	31	21	0	1	108	270	0.0	41.6	71.6	1	0	Straight	0	3881.9	3953.5	-90.519962 38.678754999999995,-90.520043 38.678709,-90.520219 38.678641,-90.520372 38.678602999999995,-90.520585 38.678602999999995,-90.521357 38.678689
0	103	21	342	0	1	18	45	0.0	8.2	13.2	1	0	Straight	0	3953.5	3966.7	-90.521357 38.678689,-90.521425 38.678697,-90.521503 38.678681999999995,-90.521604 38.678641
0	104	342	79	0	1	90	225	0.0	20.3	45.3	1	0	Straight	0	3966.7	4012.0	-90.521604 38.678641,-90.521655 38.678553,-90.521737 38.678234,-90.521794 38.678005
0	105	79	87	0	1	108	270	0.0	22.8	52.8	1	0	Straight	0	4012.0	4064.8	-90.521794 38.678005,-90.521889 38.677651,-90.52191 38.677534,-90.521896 38.677385,-90.521848 38.677282000000005
0	106	87	32	0	1	36	90	0.0	6.9	16.9	1	0	Left	25	4089.8	4106.7	-90.521848 38.677282000000005,-90.521707 38.677232000000004,-90.521603 38.677209000000005
